0,1,0.0,0.9999995827674866
0,1,0.00039017200469970703,0.6555067896842957
1,0,0.9992353320121765,0.0
1,0,0.9533722400665283,3.0487775802612305e-05
1,0,0.8873815536499023,3.725290298461914e-06
0,1,7.361173629760742e-06,0.7356320023536682
1,0,0.8966432809829712,3.412365913391113e-05
1,0,0.8437610864639282,0.0007882118225097656
1,0,0.9300501346588135,4.76837158203125e-07
1,0,0.9562628269195557,3.5762786865234375e-07
0,1,7.450580596923828e-07,0.9179957509040833
0,1,6.854534149169922e-07,0.8633041977882385
0,1,0.00012567639350891113,0.7249432802200317
1,0,0.47716233134269714,0.00931626558303833
1,0,0.9910906553268433,0.0
0,1,2.175569534301758e-06,0.748708188533783
1,0,0.9996953010559082,0.0
1,0,0.9389545917510986,1.1920928955078125e-07
1,0,0.9997134208679199,0.0
0,1,0.0,0.9998262524604797
0,1,1.2516975402832031e-06,0.925274133682251
1,0,0.9999997615814209,0.0
1,0,0.9786825180053711,0.0
1,0,0.9930888414382935,0.0
1,0,0.9855585098266602,0.0
0,1,0.00020316243171691895,0.45111674070358276
0,1,1.1920928955078125e-07,0.9812482595443726
0,1,0.0,0.9534071683883667
0,1,2.6851892471313477e-05,0.8627229332923889
1,0,0.666983425617218,0.002368748188018799
0,1,0.012999087572097778,0.27045491337776184
1,0,0.8809436559677124,0.0
0,1,2.384185791015625e-06,0.4470207691192627
1,0,0.986660897731781,1.341104507446289e-06
0,1,3.129243850708008e-06,0.8870817422866821
1,0,0.038098931312561035,1.1920928955078125e-07
1,0,0.7840068340301514,3.844499588012695e-06
1,0,0.7400208711624146,0.0
1,0,0.7899738550186157,0.0
1,0,0.9566949605941772,0.0
1,0,0.9911744594573975,0.0
1,0,0.9998194575309753,0.0
1,0,0.7937085032463074,2.2083520889282227e-05
0,1,4.0203332901000977e-05,0.8340405225753784
0,1,0.0,0.999987781047821
1,0,0.9973435401916504,0.0
1,0,0.8197474479675293,9.050965309143066e-05
1,0,0.4084000289440155,6.204843521118164e-05
1,0,0.9965493679046631,1.4901161193847656e-07
1,0,0.9923409223556519,0.0
0,1,1.9669532775878906e-06,0.9656928777694702
1,0,0.9752390384674072,0.0
1,0,0.9955726861953735,0.0
0,1,0.0,0.9999355673789978
0,1,0.018552184104919434,0.45096999406814575
0,1,0.00017878413200378418,0.8717778325080872
0,1,0.0017541348934173584,0.6223965883255005
0,1,5.677342414855957e-05,0.7025372385978699
1,0,0.8428086042404175,1.519918441772461e-06
1,0,0.9985271692276001,0.0
1,0,0.7222213745117188,0.00984761118888855
0,1,0.0003432631492614746,0.6930756568908691
0,1,0.00023829936981201172,0.7046853303909302
0,1,0.004390299320220947,0.5949702858924866
0,1,0.03427383303642273,0.4194047451019287
0,1,3.8743019104003906e-07,0.8622355461120605
0,1,0.0,0.9811642169952393
1,0,0.9999473094940186,0.0
0,1,0.001198410987854004,0.6057286858558655
1,0,0.7042530179023743,8.553266525268555e-06
1,0,0.7471199631690979,5.066394805908203e-07
1,0,0.6028238534927368,0.0021091103553771973
1,0,0.9402889013290405,1.7285346984863281e-06
1,0,0.9631671905517578,0.00019565224647521973
1,0,0.33762720227241516,1.043081283569336e-06
0,1,0.0,0.8592832088470459
1,0,0.9999837875366211,0.0
0,1,0.00024196505546569824,0.7471505403518677
1,0,0.9388747811317444,9.834766387939453e-06
1,0,0.9996949434280396,0.0
0,1,0.0001252889633178711,0.8007087707519531
0,1,0.0,0.9007834196090698
0,1,2.384185791015625e-07,0.9295454025268555
0,1,8.52346420288086e-06,0.8629361391067505
1,0,0.9129596948623657,4.76837158203125e-07
1,0,0.8283310532569885,5.960464477539063e-08
0,1,3.8743019104003906e-07,0.9247176051139832
1,0,0.7471276521682739,5.960464477539063e-08
0,1,2.086162567138672e-07,0.9279706478118896
0,1,0.0,0.9915668368339539
1,0,0.953453540802002,0.0
1,0,0.6838878989219666,1.0609626770019531e-05
1,0,0.9999663829803467,0.0
0,1,0.0011311173439025879,0.4945966899394989
0,1,0.000183790922164917,0.7150211334228516
1,0,0.9994707107543945,0.0
0,1,3.3795833587646484e-05,0.8089712858200073
0,1,2.6226043701171875e-06,0.8326699733734131
0,1,7.659196853637695e-06,0.8618310689926147
1,0,0.9978040456771851,1.1920928955078125e-07
1,0,0.0020413994789123535,0.0
0,1,6.794929504394531e-06,0.8313730359077454
0,1,5.334615707397461e-06,0.5795419216156006
0,1,0.0,0.9820640087127686
1,0,0.9488527774810791,0.0
0,1,2.9802322387695312e-08,0.5043622851371765
1,0,0.9721578359603882,1.4901161193847656e-07
1,0,0.8183780908584595,0.0001023411750793457
0,1,0.0,0.4602953791618347
1,0,0.9979910850524902,0.0
0,1,7.450580596923828e-07,0.9147244095802307
1,0,0.5634055137634277,0.0006593763828277588
1,0,0.7887855768203735,0.002695828676223755
1,0,0.4550364017486572,7.748603820800781e-07
0,1,1.430511474609375e-06,0.8938294053077698
1,0,0.8752528429031372,0.0
1,0,0.9979814291000366,0.0
1,0,0.9901167750358582,1.4901161193847656e-07
1,0,0.9831942915916443,2.384185791015625e-07
0,1,2.9802322387695312e-08,0.9245032072067261
0,1,0.00024622678756713867,0.6562288403511047
1,0,0.8338592052459717,0.0001367628574371338
1,0,0.8807979822158813,0.00035947561264038086
1,0,0.8262081146240234,8.940696716308594e-08
1,0,0.770597517490387,1.0132789611816406e-06
1,0,0.9196617603302002,0.0
0,1,5.066394805908203e-07,0.8437995314598083
1,0,0.8146624565124512,5.1587820053100586e-05
0,1,4.172325134277344e-07,0.4700947701931
0,1,7.748603820800781e-07,0.7017595171928406
0,1,0.00018844008445739746,0.8236212730407715
0,1,4.76837158203125e-07,0.4157350957393646
1,0,0.2932547628879547,1.519918441772461e-06
1,0,1.0,0.0
0,1,0.0,0.24797877669334412
1,0,0.6932755708694458,0.009347885847091675
0,1,0.0,0.16035816073417664
1,0,0.445483922958374,0.0
1,0,0.87559974193573,9.34302806854248e-05
1,0,0.683049201965332,0.0006413459777832031
1,0,0.9998170733451843,0.0
1,0,0.9845106601715088,2.8908252716064453e-06
0,1,0.010651916265487671,0.44918662309646606
1,0,0.14133751392364502,0.0
1,0,0.7224329113960266,0.0
0,1,3.263354301452637e-05,0.931800127029419
1,0,0.9924696683883667,0.0
0,1,0.0,0.27165457606315613
1,0,0.961450457572937,8.940696716308594e-08
1,0,1.0,0.0
0,1,0.0,0.9910008907318115
1,0,0.7828114032745361,1.3589859008789062e-05
1,0,0.778930127620697,0.0003305673599243164
1,0,0.6773344278335571,1.7583370208740234e-06
0,1,0.0,0.992763102054596
1,0,0.7373618483543396,8.642673492431641e-07
0,1,3.281235694885254e-05,0.9563456773757935
1,0,0.3236508369445801,0.00036403536796569824
0,1,4.827976226806641e-06,0.6382601857185364
1,0,0.9320296049118042,0.0
0,1,6.824731826782227e-05,0.7333669662475586
1,0,0.9999967813491821,0.0
1,0,0.974663496017456,9.5367431640625e-07
0,1,1.1920928955078125e-06,0.8701003789901733
1,0,0.9892828464508057,0.0
1,0,0.9999921917915344,0.0
1,0,0.9946361780166626,0.0
1,0,0.9661774635314941,0.0001233816146850586
1,0,0.9999998807907104,0.0
0,1,0.00010138750076293945,0.7675167322158813
1,0,0.8557991981506348,0.0007335543632507324
0,1,0.0011722743511199951,0.38298851251602173
1,0,0.8759468793869019,0.00015482306480407715
0,1,6.207823753356934e-05,0.6957589387893677
1,0,0.9999428987503052,0.0
0,1,3.725290298461914e-06,0.8343898057937622
1,0,0.2829216718673706,0.0008271634578704834
1,0,0.9998693466186523,0.0
0,1,4.887580871582031e-06,0.8061612844467163
0,1,0.0005747377872467041,0.5030620694160461
0,1,0.0008878409862518311,0.23192629218101501
1,0,0.6424968242645264,8.940696716308594e-08
1,0,0.9999746084213257,0.0
1,0,0.9085208177566528,1.0132789611816406e-06
1,0,0.9103189706802368,2.6702880859375e-05
1,0,0.43982356786727905,0.015548169612884521
1,0,0.4714626371860504,2.5212764739990234e-05
1,0,0.5251096487045288,0.0012356936931610107
1,0,0.9118945598602295,0.00021579861640930176
1,0,0.23350760340690613,0.07155048847198486
0,1,6.0498714447021484e-06,0.6115077137947083
1,0,0.7939425706863403,0.0
0,1,2.9653310775756836e-05,0.7944891452789307
1,0,0.47456714510917664,0.00021958351135253906
1,0,0.10687655210494995,3.0994415283203125e-06
1,0,0.985732913017273,0.0
1,0,0.9563692808151245,1.4901161193847656e-06
0,1,4.470348358154297e-07,0.31320786476135254
1,0,0.9668574333190918,0.0
0,1,1.1533498764038086e-05,0.8360028862953186
0,1,3.6656856536865234e-06,0.84840989112854
0,1,0.00016927719116210938,0.29559189081192017
0,1,4.76837158203125e-07,0.46982675790786743
0,1,0.0,0.9984209537506104
1,0,0.5998442769050598,0.007867217063903809
0,1,1.633167266845703e-05,0.7295607924461365
1,0,0.887803316116333,0.0
0,1,4.172325134277344e-07,0.45252686738967896
0,1,5.662441253662109e-07,0.9998384118080139
1,0,0.42741239070892334,5.066394805908203e-07
0,1,3.4809112548828125e-05,0.8030030727386475
1,0,0.9930481910705566,2.3245811462402344e-06
0,1,0.0,0.9958664774894714
1,0,0.6710526943206787,0.0006458759307861328
0,1,0.0,0.9996627569198608
1,0,0.988124668598175,0.0
1,0,0.9919857978820801,1.4901161193847656e-07
1,0,0.6699167490005493,0.0056610107421875
0,1,0.0,0.9124211072921753
1,0,0.9089094400405884,0.0
1,0,0.9467101097106934,1.5497207641601562e-06
1,0,0.2996906638145447,3.984570503234863e-05
0,1,1.6391277313232422e-06,0.8713287711143494
1,0,0.7521920204162598,0.00022721290588378906
1,0,0.9999998807907104,0.0
1,0,0.9507567882537842,0.0
0,1,0.0017599165439605713,0.6422845721244812
1,0,0.91731858253479,5.424022674560547e-06
1,0,0.7850862741470337,9.834766387939453e-06
1,0,0.4125472903251648,8.58306884765625e-06
1,0,0.3433762192726135,0.05197837948799133
1,0,0.48253440856933594,4.4405460357666016e-06
0,1,7.18832015991211e-05,0.7332466244697571
1,0,0.9709243774414062,1.4901161193847656e-07
0,1,1.531839370727539e-05,0.9248731136322021
1,0,1.0,0.0
1,0,0.6128116250038147,4.5925378799438477e-05
1,0,0.3229966163635254,6.258487701416016e-07
1,0,0.567311704158783,0.0
0,1,0.0,0.998525857925415
1,0,0.2792569398880005,0.0
1,0,0.9747214317321777,0.0
0,1,1.4901161193847656e-07,0.9503995180130005
1,0,0.7544674873352051,0.0
0,1,4.172325134277344e-07,0.9732286930084229
1,0,0.9909611940383911,0.0
1,0,0.4819105565547943,2.9802322387695312e-08
1,0,0.8084056377410889,8.940696716308594e-08
